,0,1,2,3
2258,0.0,0.24,14.0,0.0
2259,0.0,0.125,0.0,0.0
2260,1.0,0.591,27.0,4.5
2261,1.0,0.428,43.0,2.79
2262,1.0,1.057,103.0,7.05
2263,1.0,1.603,120.0,10.37
2264,0.0,0.178,6.0,2.0
2265,0.0,0.123,11.0,1.02
2266,0.0,0.387,31.0,0.0
2267,1.0,1.614,150.0,4.69
2268,0.0,0.27,8.0,1.79
2269,2.0,0.464,42.0,3.2
2270,4.0,0.1,1.0,1.0
2271,2.0,0.805,52.0,2.34
2272,1.0,0.443,70.0,2.97
2273,1.0,1.218,129.0,8.83
2274,1.0,1.254,27.0,4.45
2275,4.0,0.1,1.0,1.0
2276,1.0,0.634,76.0,3.75
2277,0.0,0.326,189.0,4.4
2278,2.0,0.349,92.0,2.85
2279,2.0,0.506,105.0,3.15
2280,4.0,0.1,3.0,0.0
2281,1.0,1.567,208.0,3.51
2282,1.0,3.143,90.0,8.6
2283,0.0,0.257,16.0,0.0
2284,0.0,0.361,90.0,1.74
2285,2.0,0.163,17.0,0.82
2286,2.0,0.578,120.0,3.71
2287,1.0,2.153,218.0,12.03
2288,2.0,0.578,87.0,1.56
2289,1.0,2.887,135.0,13.28
2290,1.0,2.322,224.0,13.94
2291,1.0,0.666,36.0,3.24
2292,1.0,15.993,1226.0,14.96
2293,0.0,0.141,12.0,0.62
2294,1.0,2.546,129.0,13.58
2295,2.0,0.693,34.0,2.96
2296,0.0,0.11,2.0,0.45
2297,0.0,0.11,2.0,0.45
2298,3.0,0.309,67.0,1.55
2299,1.0,1.778,175.0,7.17
2300,0.0,0.202,9.0,0.0
2301,4.0,0.1,1.0,1.0
2302,0.0,0.161,8.0,0.0
2303,0.0,0.387,31.0,0.0
2304,4.0,0.21,58.0,0.77
2305,0.0,0.136,4.0,0.0
2306,2.0,0.445,61.0,2.71
2307,2.0,0.464,42.0,3.2
2308,0.0,0.34,22.0,0.0
2309,4.0,0.21,58.0,0.77
2310,0.0,0.476,36.0,2.94
2311,0.0,0.18,8.0,0.0
2312,1.0,0.903,145.0,3.11
2313,1.0,1.655,139.0,4.73
2314,4.0,0.21,58.0,0.77
2315,3.0,0.45,19.0,2.58
2316,4.0,0.112,33.0,0.0
2317,0.0,0.24,14.0,0.0
2318,1.0,0.907,136.0,5.3
2319,2.0,0.226,29.0,2.91
2320,0.0,0.186,12.0,0.0
2321,1.0,1.421,25.0,6.85
2322,0.0,0.11,2.0,0.45
2323,4.0,0.1,1.0,1.0
2324,1.0,1.124,106.0,4.82
2325,0.0,0.212,21.0,0.93
2326,0.0,0.529,14.0,0.0
2327,0.0,0.387,31.0,0.0
2328,2.0,0.482,74.0,2.06
2329,1.0,0.666,36.0,3.24
2330,1.0,0.927,70.0,2.86
2331,3.0,0.306,29.0,2.64
2332,1.0,0.914,63.0,9.8
2333,0.0,0.387,31.0,0.0
2334,0.0,0.362,13.0,0.0
2335,2.0,0.445,91.0,1.88
2336,2.0,0.445,91.0,1.88
2337,1.0,1.533,122.0,4.81
2338,1.0,3.599,390.0,7.14
2339,0.0,0.141,4.0,0.82
2340,1.0,9.008,537.0,16.48
2341,0.0,0.181,4.0,1.36
2342,1.0,1.778,288.0,12.87
2343,0.0,0.476,36.0,2.94
2344,0.0,0.153,7.0,0.0
2345,1.0,0.687,64.0,4.67
2346,0.0,0.51,14.0,0.0
2347,1.0,0.846,169.0,3.56
2348,1.0,1.614,150.0,4.69
2349,1.0,0.734,114.0,2.89
2350,1.0,0.967,214.0,3.51
2351,3.0,0.666,75.0,1.91
2352,1.0,1.365,178.0,7.8
2353,4.0,0.151,12.0,0.86
2354,1.0,1.614,150.0,4.69
2355,1.0,1.057,38.0,5.59
2356,3.0,0.304,58.0,0.68
2357,1.0,1.057,103.0,7.05
2358,1.0,0.806,124.0,4.41
2359,2.0,0.464,42.0,3.2
2360,1.0,1.36,174.0,8.78
2361,1.0,1.188,12.0,2.95
2362,1.0,0.924,102.0,6.27
2363,1.0,2.153,218.0,12.03
2364,0.0,0.546,163.0,4.65
2365,1.0,3.376,35.0,5.16
2366,0.0,0.276,16.0,0.0
2367,1.0,0.916,56.0,7.57
2368,1.0,0.916,56.0,7.57
2369,1.0,1.285,124.0,5.33
2370,0.0,0.252,8.0,1.21
2371,0.0,1.0,2.0,0.0
2372,3.0,0.249,25.0,0.47
2373,1.0,1.498,114.0,2.49
2374,1.0,1.614,150.0,4.69
2375,1.0,1.78,199.0,13.21
2376,1.0,2.153,218.0,12.03
2377,1.0,2.153,218.0,12.03
2378,1.0,0.681,44.0,4.09
2379,1.0,0.94,73.0,2.36
2380,1.0,9.008,537.0,16.48
2381,1.0,2.075,97.0,12.37
2382,1.0,1.614,150.0,4.69
2383,2.0,0.502,83.0,3.87
2384,1.0,1.262,119.0,9.11
2385,1.0,1.262,119.0,9.11
2386,1.0,1.614,150.0,4.69
2387,1.0,0.774,55.0,3.43
2388,0.0,0.326,189.0,4.4
2389,1.0,3.599,390.0,7.14
2390,1.0,1.005,144.0,8.0
2391,0.0,0.127,6.0,0.0
2392,0.0,0.127,6.0,0.0
2393,0.0,0.286,15.0,0.0
2394,1.0,1.614,150.0,4.69
2395,1.0,1.314,87.0,5.9
2396,3.0,0.304,58.0,0.68
2397,1.0,2.986,236.0,13.09
2398,1.0,0.798,135.0,5.93
2399,1.0,0.76,139.0,4.19
2400,1.0,1.057,103.0,7.05
2401,1.0,1.236,33.0,4.58
2402,2.0,0.506,105.0,3.15
2403,2.0,0.777,73.0,3.18
2404,0.0,0.546,163.0,4.65
2405,1.0,1.086,66.0,6.18
2406,0.0,0.165,5.0,0.55
2407,1.0,0.587,127.0,4.48
2408,1.0,0.929,148.0,5.02
2409,0.0,1.033,39.0,0.0
2410,0.0,0.225,28.0,0.93
2411,0.0,0.547,20.0,0.0
2412,1.0,0.972,145.0,4.31
2413,1.0,3.042,135.0,6.08
2414,1.0,1.249,76.0,1.96
2415,1.0,1.274,110.0,3.45
2416,0.0,0.546,163.0,4.65
2417,1.0,1.36,174.0,8.78
2418,1.0,4.127,271.0,7.28
2419,0.0,0.411,16.0,4.55
2420,1.0,1.468,214.0,7.32
2421,1.0,9.008,537.0,16.48
2422,0.0,0.392,6.0,2.31
2423,0.0,0.174,9.0,0.0
2424,1.0,0.666,36.0,3.24
2425,1.0,0.94,73.0,2.36
2426,4.0,0.1,1.0,1.0
2427,0.0,2.483,23.0,13.03
2428,1.0,3.837,178.0,3.62
2429,1.0,4.103,449.0,8.2
2430,2.0,0.464,42.0,3.2
2431,0.0,0.326,189.0,4.4
2432,2.0,0.578,120.0,3.71
2433,1.0,3.599,390.0,7.14
2434,0.0,0.164,6.0,1.26
2435,1.0,3.599,390.0,7.14
2436,1.0,1.761,146.0,7.03
2437,1.0,7.471,245.0,12.12
2438,2.0,0.268,15.0,0.93
2439,0.0,0.476,36.0,2.94
2440,0.0,0.387,31.0,0.0
2441,0.0,0.25,15.0,1.69
2442,1.0,1.249,76.0,1.96
2443,2.0,0.947,110.0,2.78
2444,1.0,3.143,90.0,8.6
2445,1.0,2.628,182.0,4.71
2446,1.0,0.666,36.0,3.24
2447,1.0,0.502,81.0,3.55
2448,2.0,0.617,131.0,1.15
2449,2.0,0.464,42.0,3.2
2450,4.0,0.167,13.0,0.63
2451,1.0,0.63,64.0,4.79
2452,1.0,1.085,143.0,7.08
2453,3.0,0.304,58.0,0.68
2454,4.0,0.1,1.0,1.0
2455,1.0,1.057,103.0,7.05
2456,1.0,1.614,150.0,4.69
2457,0.0,0.277,116.0,1.26
2458,0.0,0.185,7.0,0.0
2459,1.0,1.02,33.0,2.95
2460,1.0,0.804,115.0,3.53
2461,3.0,0.316,67.0,2.52
2462,0.0,0.114,9.0,0.0
2463,1.0,0.685,79.0,5.23
2464,4.0,0.21,58.0,0.77
2465,1.0,1.321,47.0,4.38
2466,3.0,0.309,67.0,1.55
2467,2.0,0.579,140.0,1.55
2468,1.0,0.903,145.0,3.11
2469,1.0,0.903,145.0,3.11
2470,3.0,0.193,14.0,0.43
2471,2.0,0.317,88.0,2.13
2472,0.0,0.249,7.0,1.12
2473,0.0,0.136,5.0,1.0
2474,1.0,2.823,252.0,11.83
2475,1.0,1.498,114.0,2.49
2476,0.0,0.524,12.0,2.88
2477,3.0,0.276,51.0,1.61
2478,3.0,0.279,30.0,1.5
2479,0.0,0.451,11.0,0.0
2480,0.0,0.283,13.0,0.0
2481,0.0,0.317,9.0,0.0
2482,1.0,0.718,55.0,3.17
2483,1.0,0.666,36.0,3.24
2484,1.0,0.81,157.0,2.9
2485,0.0,0.106,5.0,0.0
2486,3.0,0.304,58.0,0.68
2487,1.0,0.924,102.0,6.27
2488,1.0,0.63,64.0,4.79
2489,1.0,0.99,332.0,3.04
2490,2.0,0.367,32.0,1.93
2491,0.0,0.319,77.0,1.88
2492,1.0,3.312,263.0,9.12
2493,0.0,0.11,2.0,0.45
2494,1.0,1.406,62.0,3.24
2495,1.0,2.153,218.0,12.03
2496,2.0,0.564,39.0,3.01
2497,0.0,0.226,3.0,1.87
2498,1.0,0.84,27.0,2.29
2499,1.0,1.124,106.0,4.82
2500,0.0,0.227,11.0,0.0
2501,1.0,1.778,288.0,12.87
2502,2.0,0.409,42.0,2.38
2503,0.0,0.129,4.0,0.51
2504,3.0,0.292,50.0,1.59
2505,0.0,0.286,15.0,0.0
2506,0.0,4.392,1.0,0.0
2507,1.0,0.684,43.0,3.39
2508,3.0,0.238,66.0,1.19
2509,2.0,0.38,37.0,2.59
2510,0.0,0.141,9.0,0.0
2511,0.0,0.248,68.0,1.2
2512,1.0,3.599,390.0,7.14
2513,1.0,1.057,38.0,5.59
2514,3.0,0.304,58.0,0.68
2515,2.0,0.509,21.0,1.16
2516,4.0,0.1,1.0,1.0
2517,1.0,8.523,148.0,10.39
2518,1.0,1.009,30.0,2.4
2519,3.0,0.304,58.0,0.68
2520,3.0,0.304,58.0,0.68
2521,3.0,0.208,52.0,0.0
2522,2.0,0.578,120.0,3.71
2523,1.0,1.614,150.0,4.69
2524,1.0,0.862,45.0,4.35
2525,4.0,0.21,58.0,0.77
2526,3.0,0.304,58.0,0.68
2527,0.0,0.293,1.0,0.0
2528,0.0,0.32,1.0,0.0
2529,0.0,0.196,7.0,1.26
2530,3.0,0.304,58.0,0.68
2531,0.0,0.269,6.0,1.72
2532,0.0,0.307,11.0,1.78
2533,1.0,0.84,27.0,2.29
2534,1.0,2.01,223.0,10.76
2535,1.0,1.057,103.0,7.05
2536,1.0,0.99,332.0,3.04
2537,1.0,9.008,537.0,16.48
2538,2.0,0.385,41.0,2.18
2539,1.0,0.846,169.0,3.56
2540,0.0,0.17,6.0,1.44
2541,0.0,0.463,15.0,0.0
2542,2.0,0.381,26.0,1.85
2543,0.0,0.139,8.0,0.0
2544,0.0,0.167,9.0,0.0
2545,1.0,1.439,93.0,4.32
2546,1.0,0.666,36.0,3.24
2547,1.0,9.008,537.0,16.48
2548,0.0,0.441,34.0,0.0
2549,0.0,0.339,11.0,2.99
2550,1.0,1.614,150.0,4.69
2551,0.0,0.363,56.0,4.33
2552,3.0,0.304,58.0,0.68
2553,1.0,1.601,197.0,7.34
2554,0.0,1.122,96.0,7.95
2555,0.0,0.398,8.0,0.0
2556,2.0,0.777,73.0,3.18
2557,4.0,0.1,1.0,1.0
2558,1.0,0.806,124.0,4.41
2559,0.0,0.156,6.0,0.62
2560,1.0,1.498,114.0,2.49
2561,2.0,0.578,120.0,3.71
2562,2.0,0.497,14.0,3.62
2563,3.0,0.162,10.0,0.2
2564,0.0,0.476,36.0,2.94
2565,1.0,1.406,62.0,3.24
2566,2.0,0.464,42.0,3.2
2567,1.0,7.638,58.0,8.44
2568,3.0,0.727,0.0,0.0
2569,2.0,0.538,48.0,1.45
2570,1.0,1.365,178.0,7.8
2571,0.0,0.141,4.0,0.82
2572,2.0,0.915,41.0,2.53
2573,1.0,0.98,87.0,6.69
2574,1.0,0.946,134.0,5.5
2575,2.0,0.603,57.0,2.69
2576,0.0,0.386,10.0,2.34
2577,0.0,0.263,36.0,1.31
2578,3.0,0.304,58.0,0.68
2579,3.0,0.304,58.0,0.68
2580,1.0,1.613,133.0,10.45
2581,1.0,1.057,103.0,7.05
2582,1.0,0.587,127.0,4.48
2583,0.0,0.264,39.0,1.23
2584,0.0,0.313,13.0,2.37
2585,4.0,0.1,1.0,1.0
2586,0.0,0.257,16.0,0.0
2587,1.0,0.718,55.0,3.17
2588,3.0,0.282,80.0,1.04
2589,1.0,1.614,150.0,4.69
2590,0.0,0.463,19.0,0.0
2591,1.0,0.587,127.0,4.48
2592,1.0,0.666,36.0,3.24
2593,1.0,1.188,12.0,2.95
2594,1.0,4.103,449.0,8.2
2595,0.0,0.272,10.0,1.62
2596,0.0,0.469,24.0,8.48
2597,0.0,0.484,17.0,0.0
2598,0.0,0.45,10.0,3.38
2599,1.0,2.153,218.0,12.03
2600,0.0,0.277,116.0,1.26
2601,2.0,0.31,99.0,3.25
2602,0.0,0.147,5.0,0.0
2603,2.0,0.564,39.0,3.01
2604,4.0,0.21,58.0,0.77
2605,1.0,2.565,64.0,6.1
2606,1.0,1.614,150.0,4.69
2607,1.0,0.815,138.0,4.68
2608,2.0,1.301,98.0,2.1
2609,4.0,0.1,1.0,1.0
2610,1.0,0.82,119.0,4.47
2611,0.0,0.222,15.0,0.0
2612,4.0,0.167,13.0,0.63
2613,1.0,1.35,55.0,5.69
2614,2.0,0.535,21.0,1.77
2615,3.0,0.238,66.0,1.19
2616,0.0,0.141,9.0,0.0
2617,0.0,0.124,1.0,1.0
2618,1.0,3.259,364.0,6.82
2619,0.0,0.137,10.0,0.54
2620,1.0,1.294,114.0,4.37
2621,1.0,1.406,62.0,3.24
2622,0.0,0.241,18.0,1.05
2623,0.0,0.54,12.0,4.31
2624,3.0,0.231,22.0,1.06
2625,3.0,0.195,13.0,0.5
2626,1.0,1.057,103.0,7.05
2627,1.0,1.057,103.0,7.05
2628,0.0,0.208,6.0,0.81
2629,1.0,2.393,287.0,9.59
2630,1.0,0.945,51.0,5.91
2631,1.0,2.01,223.0,10.76
2632,1.0,0.718,55.0,3.17
2633,0.0,1.0,3.0,0.0
2634,0.0,0.314,86.0,3.4
2635,4.0,0.1,1.0,1.0
2636,4.0,0.21,58.0,0.77
2637,1.0,0.35,52.0,2.28
2638,1.0,1.614,150.0,4.69
2639,1.0,0.99,332.0,3.04
2640,0.0,0.339,11.0,2.99
2641,1.0,1.218,129.0,8.83
2642,1.0,0.99,332.0,3.04
2643,3.0,0.22,57.0,1.3
2644,0.0,0.155,8.0,0.0
2645,3.0,0.226,6.0,1.27
2646,3.0,0.2,49.0,0.84
2647,1.0,0.53,76.0,3.12
2648,1.0,0.702,92.0,2.81
2649,1.0,1.406,62.0,3.24
2650,0.0,0.168,17.0,1.1
2651,1.0,0.734,114.0,2.89
2652,1.0,0.73,42.0,4.61
2653,1.0,0.681,121.0,3.98
2654,1.0,2.153,218.0,12.03
2655,1.0,0.718,55.0,3.17
2656,1.0,2.546,129.0,13.58
2657,2.0,0.745,71.0,3.03
2658,1.0,1.102,58.0,2.53
2659,1.0,2.907,182.0,4.08
2660,1.0,3.599,390.0,7.14
2661,0.0,0.476,36.0,2.94
2662,0.0,0.11,2.0,0.45
2663,1.0,2.153,218.0,12.03
2664,2.0,0.195,14.0,0.24
2665,4.0,0.1,1.0,1.0
2666,3.0,0.193,14.0,0.43
2667,3.0,0.244,24.0,1.32
2668,4.0,0.1,1.0,1.0
2669,0.0,0.387,31.0,0.0
2670,0.0,0.141,4.0,0.82
2671,1.0,2.773,82.0,11.49
2672,2.0,0.379,27.0,4.42
2673,1.0,0.587,127.0,4.48
2674,0.0,0.238,19.0,0.95
2675,2.0,0.341,40.0,2.5
2676,3.0,0.276,51.0,1.61
2677,0.0,0.319,77.0,1.88
2678,1.0,1.145,105.0,8.17
2679,1.0,1.099,60.0,2.3
2680,1.0,0.666,36.0,3.24
2681,1.0,1.406,62.0,3.24
2682,1.0,0.672,43.0,1.37
2683,0.0,0.164,15.0,0.53
2684,0.0,0.101,6.0,0.0
2685,1.0,0.666,36.0,3.24
2686,2.0,0.578,120.0,3.71
2687,3.0,0.304,58.0,0.68
2688,1.0,1.057,103.0,7.05
2689,0.0,0.124,7.0,0.0
2690,1.0,1.446,142.0,4.84
2691,0.0,0.134,6.0,0.66
2692,2.0,0.609,46.0,5.14
2693,3.0,0.304,17.0,1.1
2694,1.0,1.567,208.0,3.51
2695,1.0,0.913,62.0,2.63
2696,1.0,3.026,179.0,10.88
2697,0.0,0.206,16.0,0.8
2698,0.0,0.276,26.0,1.29
2699,0.0,0.39,12.0,1.98
2700,2.0,0.535,21.0,1.77
2701,2.0,0.518,32.0,3.06
2702,0.0,0.153,10.0,0.0
2703,2.0,0.32,17.0,2.64
2704,0.0,0.448,13.0,0.0
2705,0.0,0.59,18.0,0.0
2706,1.0,1.057,103.0,7.05
2707,1.0,1.614,150.0,4.69
2708,4.0,0.1,1.0,1.0
2709,1.0,1.057,103.0,7.05
2710,1.0,0.99,332.0,3.04
2711,0.0,0.127,6.0,0.0
2712,2.0,0.564,39.0,3.01
2713,0.0,0.166,7.0,0.79
2714,1.0,0.666,36.0,3.24
2715,0.0,0.151,6.0,0.63
2716,3.0,0.305,43.0,2.17
2717,0.0,0.441,34.0,0.0
2718,2.0,0.365,38.0,2.64
2719,0.0,0.138,7.0,0.0
2720,1.0,1.124,106.0,4.82
2721,2.0,0.445,91.0,1.88
2722,2.0,0.367,32.0,1.93
2723,3.0,0.248,22.0,2.23
2724,1.0,0.94,73.0,2.36
2725,1.0,0.547,67.0,1.71
2726,2.0,0.379,27.0,4.42
2727,3.0,0.304,58.0,0.68
2728,1.0,0.365,29.0,2.31
2729,4.0,0.1,1.0,1.0
2730,3.0,0.282,80.0,1.04
2731,1.0,0.587,127.0,4.48
2732,2.0,0.777,73.0,3.18
2733,4.0,0.106,9.0,0.02
2734,2.0,1.113,62.0,2.93
2735,3.0,0.304,58.0,0.68
2736,0.0,0.276,26.0,1.29
2737,4.0,0.1,1.0,1.0
2738,1.0,1.099,60.0,2.3
2739,1.0,1.46,93.0,2.49
2740,1.0,2.075,97.0,12.37
2741,1.0,1.207,70.0,4.91
2742,2.0,0.445,61.0,2.71
2743,4.0,0.124,1.0,0.0
2744,4.0,0.183,24.0,0.72
2745,0.0,0.124,7.0,0.0
2746,1.0,0.666,36.0,3.24
2747,0.0,0.358,12.0,5.62
2748,0.0,0.387,31.0,0.0
2749,0.0,0.314,86.0,3.4
2750,1.0,1.533,122.0,4.81
2751,1.0,0.945,51.0,5.91
2752,0.0,0.326,189.0,4.4
2753,1.0,1.124,106.0,4.82
2754,2.0,0.396,55.0,2.6
2755,4.0,0.1,1.0,1.0
2756,3.0,0.193,14.0,0.43
2757,1.0,1.909,142.0,8.43
2758,2.0,0.777,73.0,3.18
2759,1.0,0.734,114.0,2.89
2760,0.0,0.161,8.0,0.0
2761,0.0,0.207,12.0,0.0
2762,0.0,0.476,36.0,2.94
2763,3.0,0.238,66.0,1.19
2764,2.0,0.445,85.0,3.25
2765,2.0,0.381,33.0,1.47
2766,1.0,2.635,89.0,7.24
2767,0.0,0.32,1.0,0.0
2768,3.0,0.304,58.0,0.68
2769,3.0,0.239,14.0,1.86
2770,1.0,0.587,127.0,4.48
2771,2.0,0.693,34.0,2.96
2772,1.0,3.599,390.0,7.14
2773,1.0,0.98,87.0,6.69
2774,1.0,1.005,144.0,8.0
2775,1.0,0.35,52.0,2.28
2776,0.0,0.125,0.0,0.0
2777,1.0,0.638,87.0,4.72
2778,1.0,2.001,185.0,6.8
2779,0.0,0.308,4.0,1.94
2780,1.0,2.001,185.0,6.8
2781,0.0,0.354,17.0,2.29
2782,1.0,0.666,36.0,3.24
2783,2.0,0.416,88.0,2.87
2784,1.0,1.085,143.0,7.08
2785,1.0,9.008,537.0,16.48
2786,1.0,9.008,537.0,16.48
2787,4.0,0.1,1.0,1.0
2788,0.0,0.363,56.0,4.33
2789,1.0,2.628,182.0,4.71
2790,1.0,2.147,162.0,8.94
2791,4.0,0.21,58.0,0.77
2792,3.0,0.541,91.0,1.8
2793,1.0,3.216,162.0,14.5
2794,4.0,0.1,1.0,1.0
2795,1.0,3.599,390.0,7.14
2796,3.0,0.253,42.0,1.42
2797,3.0,0.22,57.0,1.3
2798,0.0,0.326,29.0,1.76
2799,2.0,0.341,40.0,2.5
2800,1.0,0.587,127.0,4.48
2801,3.0,0.402,56.0,1.31
2802,1.0,1.293,125.0,6.98
2803,1.0,0.718,55.0,3.17
2804,1.0,1.057,103.0,7.05
2805,0.0,0.211,8.0,1.01
2806,2.0,0.485,35.0,2.59
2807,0.0,0.286,15.0,0.0
2808,1.0,9.008,537.0,16.48
2809,1.0,1.009,21.0,5.4
2810,1.0,1.057,103.0,7.05
2811,2.0,0.684,29.0,2.88
2812,2.0,0.57,24.0,5.96
2813,0.0,0.13,1.0,1.0
2814,1.0,1.468,214.0,7.32
2815,1.0,1.614,150.0,4.69
2816,2.0,0.576,24.0,2.67
2817,0.0,0.189,53.0,0.75
2818,2.0,0.56,19.0,2.41
2819,3.0,0.193,14.0,0.43
2820,0.0,0.11,2.0,0.45
2821,2.0,0.464,42.0,3.2
2822,1.0,0.806,124.0,4.41
2823,1.0,1.057,103.0,7.05
2824,2.0,0.331,57.0,1.74
2825,1.0,0.617,33.0,4.89
2826,1.0,1.981,162.0,4.32
2827,1.0,1.009,30.0,2.4
2828,1.0,0.666,36.0,3.24
2829,2.0,1.358,129.0,4.07
2830,1.0,2.075,97.0,12.37
2831,1.0,1.124,106.0,4.82
2832,1.0,0.846,169.0,3.56
2833,2.0,0.544,83.0,4.17
2834,1.0,0.862,45.0,4.35
2835,1.0,1.614,150.0,4.69
2836,0.0,0.179,4.0,0.95
2837,1.0,1.068,105.0,3.91
2838,1.0,3.509,128.0,5.37
2839,2.0,0.344,70.0,2.34
2840,1.0,1.996,183.0,2.24
2841,1.0,1.005,144.0,8.0
2842,2.0,0.365,38.0,2.64
2843,1.0,6.661,302.0,9.0
2844,1.0,1.468,214.0,7.32
2845,1.0,3.599,390.0,7.14
2846,1.0,1.057,103.0,7.05
2847,1.0,1.057,103.0,7.05
2848,4.0,0.1,1.0,1.0
2849,1.0,1.384,86.0,5.33
2850,1.0,0.622,62.0,2.34
2851,0.0,0.279,7.0,0.0
2852,0.0,0.141,9.0,0.0
2853,2.0,0.464,42.0,3.2
2854,2.0,0.341,40.0,2.5
2855,1.0,1.492,210.0,10.35
2856,2.0,0.379,27.0,4.42
2857,1.0,1.776,129.0,9.26
2858,0.0,0.121,9.0,0.0
2859,0.0,0.191,5.0,1.17
2860,0.0,0.129,4.0,0.0
2861,3.0,0.765,29.0,1.96
2862,0.0,0.228,15.0,1.56
2863,0.0,0.352,29.0,2.53
2864,0.0,0.619,12.0,0.0
2865,1.0,0.913,62.0,2.63
2866,1.0,1.613,133.0,10.45
2867,1.0,9.008,537.0,16.48
2868,0.0,0.286,15.0,0.0
2869,0.0,0.337,6.0,1.02
2870,1.0,1.644,82.0,3.48
2871,1.0,0.666,36.0,3.24
2872,1.0,0.35,52.0,2.28
2873,0.0,0.421,4.0,0.0
2874,2.0,0.446,43.0,3.07
2875,2.0,0.379,27.0,4.42
2876,1.0,1.057,38.0,5.59
2877,1.0,1.005,144.0,8.0
2878,0.0,0.102,3.0,0.0
2879,0.0,0.124,7.0,0.0
2880,1.0,1.262,119.0,9.11
2881,4.0,0.1,1.0,1.0
2882,1.0,2.121,103.0,8.39
2883,1.0,1.093,115.0,2.14
2884,3.0,0.309,67.0,1.55
2885,0.0,0.112,0.0,0.0
2886,0.0,0.272,60.0,2.26
2887,0.0,0.196,7.0,1.26
2888,1.0,1.614,150.0,4.69
2889,1.0,1.365,178.0,7.8
2890,0.0,0.546,163.0,4.65
2891,0.0,0.251,14.0,0.0
2892,1.0,1.124,106.0,4.82
2893,0.0,0.264,39.0,1.23
2894,1.0,1.638,270.0,7.53
2895,4.0,0.21,58.0,0.77
2896,0.0,0.11,2.0,0.45
2897,0.0,1.0,2.0,0.0
2898,0.0,0.476,36.0,2.94
2899,0.0,0.153,10.0,0.0
2900,0.0,0.239,49.0,1.35
2901,1.0,0.929,148.0,5.02
2902,4.0,0.125,1.0,0.0
2903,0.0,0.339,11.0,2.99
2904,2.0,0.504,29.0,2.32
2905,2.0,0.367,32.0,1.93
2906,0.0,0.326,29.0,1.76
2907,3.0,0.727,0.0,0.0
2908,1.0,1.009,30.0,2.4
2909,0.0,0.476,36.0,2.94
2910,1.0,0.587,127.0,4.48
2911,0.0,0.184,12.0,0.0
2912,2.0,0.324,53.0,2.03
2913,1.0,0.733,122.0,5.17
2914,1.0,1.085,143.0,7.08
2915,1.0,2.001,185.0,6.8
2916,1.0,1.005,144.0,8.0
2917,2.0,0.502,83.0,3.87
2918,2.0,0.665,68.0,1.57
2919,1.0,1.032,102.0,5.11
2920,0.0,0.129,8.0,0.0
2921,1.0,1.057,103.0,7.05
2922,1.0,1.057,103.0,7.05
2923,1.0,0.685,79.0,5.23
2924,1.0,0.846,169.0,3.56
2925,0.0,0.184,7.0,1.18
2926,0.0,0.156,6.0,0.62
2927,1.0,0.98,87.0,6.69
2928,3.0,0.282,80.0,1.04
2929,1.0,0.734,114.0,2.89
2930,1.0,0.903,145.0,3.11
2931,1.0,0.903,145.0,3.11
2932,1.0,0.666,36.0,3.24
2933,1.0,2.079,163.0,19.16
2934,1.0,1.567,208.0,3.51
2935,4.0,0.1,1.0,1.0
2936,1.0,3.599,390.0,7.14
2937,0.0,0.257,16.0,0.0
2938,1.0,1.274,79.0,6.77
2939,1.0,1.365,178.0,7.8
2940,1.0,1.473,180.0,4.21
2941,1.0,1.567,208.0,3.51
2942,1.0,0.718,55.0,3.17
2943,0.0,0.186,11.0,1.03
2944,1.0,1.005,84.0,4.8
2945,1.0,3.599,390.0,7.14
2946,1.0,1.365,178.0,7.8
2947,1.0,2.628,182.0,4.71
2948,2.0,0.357,105.0,1.22
2949,3.0,0.195,13.0,0.5
2950,1.0,2.153,218.0,12.03
2951,1.0,2.001,185.0,6.8
2952,0.0,0.326,189.0,4.4
2953,1.0,2.159,266.0,8.02
2954,0.0,0.141,9.0,0.0
2955,4.0,0.1,1.0,1.0
2956,1.0,1.613,133.0,10.45
2957,0.0,0.142,5.0,1.25
2958,0.0,0.317,9.0,0.0
2959,2.0,0.545,34.0,1.84
2960,3.0,0.282,37.0,1.39
2961,1.0,0.94,73.0,2.36
2962,0.0,0.141,4.0,0.82
2963,1.0,1.057,103.0,7.05
2964,0.0,0.225,9.0,0.84
2965,1.0,0.924,102.0,6.27
2966,2.0,0.365,38.0,2.64
2967,4.0,0.1,1.0,1.0
2968,1.0,1.644,161.0,4.22
2969,0.0,0.441,34.0,0.0
2970,1.0,0.443,70.0,2.97
2971,1.0,1.137,144.0,4.71
2972,1.0,1.614,150.0,4.69
2973,1.0,0.666,36.0,3.24
2974,1.0,1.057,103.0,7.05
2975,1.0,0.605,8.0,1.77
2976,1.0,1.365,178.0,7.8
2977,0.0,0.361,90.0,1.74
2978,1.0,0.864,76.0,4.63
2979,3.0,0.193,14.0,0.43
2980,2.0,0.723,24.0,3.34
2981,1.0,0.82,119.0,4.47
2982,2.0,0.609,46.0,5.14
2983,2.0,0.379,27.0,4.42
2984,3.0,0.316,67.0,2.52
2985,3.0,0.426,46.0,0.86
2986,1.0,1.614,150.0,4.69
2987,0.0,0.361,90.0,1.74
2988,0.0,0.319,77.0,1.88
2989,4.0,0.144,1.0,0.0
2990,1.0,1.614,150.0,4.69
2991,0.0,0.217,14.0,0.0
2992,3.0,0.304,58.0,0.68
2993,0.0,0.129,3.0,0.44
